date,host,algo,numproc,msgsize,hostTime,hostMem,simTime
2015-02-25,idfreeze-2,2dmesh,100,791939,71.88,35696624k,9.651388
2015-02-25,idfreeze-2,3dmesh,100,791939,232.86,125068492k,24.019462
2015-02-25,idfreeze-2,basic_linear,100,791939,7.89,7759088k,0.836751
2015-02-25,idfreeze-2,bruck,100,791939,7.54,7759088k,0.836751
2015-02-25,idfreeze-2,ring,100,791939,7.19,7746416k,0.882147
2015-02-25,idfreeze-2,ring_light_barrier,100,791939,7.30,7746416k,0.888522
2015-02-25,idfreeze-2,ring_mpi_barrier,100,791939,7.75,7746416k,0.911283
2015-02-25,idfreeze-2,ring_one_barrier,100,791939,7.09,7746416k,0.882472
2015-02-25,idfreeze-2,mvapich2_scatter_dest,100,791939,7.51,7746680k,0.847868
2015-02-25,idfreeze-2,mvapich2,100,791939,7.51,7746680k,0.847868
2015-02-25,idfreeze-2,ompi,100,791939,7.18,7746416k,0.882147
2015-02-25,idfreeze-2,mpich,100,791939,7.15,7746416k,0.882147
2015-02-25,idfreeze-2,impi,100,791939,7.42,7746680k,0.849123
2015-02-25,idfreeze-2,basic_linear,53,1482032,3.85,4080608k,0.822497
2015-02-25,idfreeze-2,bruck,53,1482032,3.76,4080608k,0.822497
2015-02-25,idfreeze-2,ring,53,1482032,3.73,4077440k,0.846121
2015-02-25,idfreeze-2,ring_light_barrier,53,1482032,3.75,4077440k,0.849439
2015-02-25,idfreeze-2,ring_mpi_barrier,53,1482032,3.87,4077440k,0.859721
2015-02-25,idfreeze-2,ring_one_barrier,53,1482032,3.74,4077440k,0.846382
2015-02-25,idfreeze-2,mvapich2_scatter_dest,53,1482032,3.93,4077440k,0.828519
2015-02-25,idfreeze-2,mvapich2,53,1482032,3.86,4077704k,0.828519
2015-02-25,idfreeze-2,ompi,53,1482032,3.69,4077440k,0.846121
2015-02-25,idfreeze-2,mpich,53,1482032,3.74,4077440k,0.846121
2015-02-25,idfreeze-2,impi,53,1482032,3.93,4077824k,0.829570
2015-02-25,idfreeze-2,basic_linear,587,21490,100.03,14948452k,2.410070
2015-02-25,idfreeze-2,bruck,587,21490,109.99,14948488k,2.410070
2015-02-25,idfreeze-2,ring,587,21490,176.98,7262492k,2.693429
2015-02-25,idfreeze-2,ring_light_barrier,587,21490,494.23,7262492k,2.428360
2015-02-25,idfreeze-2,ring_mpi_barrier,587,21490,100.40,7262736k,2.601245
2015-02-25,idfreeze-2,ring_one_barrier,587,21490,150.61,7262492k,2.786987
2015-02-25,idfreeze-2,mvapich2_scatter_dest,587,21490,196.77,7302092k,2.568301
2015-02-25,idfreeze-2,mvapich2,587,21490,193.84,7302092k,2.546717
2015-02-25,idfreeze-2,ompi,587,21490,188.29,7262492k,2.730360
2015-02-25,idfreeze-2,mpich,587,21490,105.35,14951140k,2.410070
2015-02-25,idfreeze-2,impi,587,21490,203.48,7306492k,2.563220
2015-02-25,idfreeze-2,basic_linear,646,162333,622.92,132826948k,21.449514
2015-02-25,idfreeze-2,bruck,646,162333,639.26,132826376k,21.449514
2015-02-25,idfreeze-2,ring,646,162333,252.85,66279704k,21.641222
2015-02-25,idfreeze-2,ring_light_barrier,646,162333,400.78,66279704k,21.727082
2015-02-25,idfreeze-2,ring_mpi_barrier,646,162333,192.92,66279972k,21.929690
2015-02-25,idfreeze-2,ring_one_barrier,646,162333,315.35,66279668k,21.640728
2015-02-25,idfreeze-2,mvapich2_scatter_dest,646,162333,291.01,66590432k,21.517952
2015-02-25,idfreeze-2,mvapich2,646,162333,295.27,66590432k,21.517892
2015-02-25,idfreeze-2,ompi,646,162333,290.11,66279704k,21.640145
2015-02-25,idfreeze-2,mpich,646,162333,278.44,66279704k,21.642347
2015-02-25,idfreeze-2,impi,646,162333,248.20,66595652k,21.530066
2015-02-25,idfreeze-2,2dmesh,57,1394742,81.93,28505412k,18.459332
2015-02-25,idfreeze-2,basic_linear,57,1394742,4.35,4441532k,0.833589
2015-02-25,idfreeze-2,bruck,57,1394742,4.15,4441268k,0.833589
2015-02-25,idfreeze-2,ring,57,1394742,4.19,4437308k,0.859066
2015-02-25,idfreeze-2,ring_light_barrier,57,1394742,4.20,4437308k,0.862645
2015-02-25,idfreeze-2,ring_mpi_barrier,57,1394742,4.28,4437308k,0.873707
2015-02-25,idfreeze-2,ring_one_barrier,57,1394742,4.15,4437308k,0.859327
2015-02-25,idfreeze-2,mvapich2_scatter_dest,57,1394742,4.30,4437572k,0.840074
2015-02-25,idfreeze-2,mvapich2,57,1394742,4.31,4437572k,0.840074
2015-02-25,idfreeze-2,ompi,57,1394742,4.16,4437308k,0.859066
2015-02-25,idfreeze-2,mpich,57,1394742,4.14,4437308k,0.859066
2015-02-25,idfreeze-2,impi,57,1394742,4.27,4437572k,0.841126
2015-02-25,idfreeze-2,2dmesh,54,58423,1.76,763904k,0.347772
2015-02-25,idfreeze-2,3dmesh,54,58423,1.87,1704008k,0.436032
2015-02-25,idfreeze-2,basic_linear,54,58423,0.71,345020k,0.033303
2015-02-25,idfreeze-2,bruck,54,58423,0.71,345020k,0.033303
2015-02-25,idfreeze-2,rdb,54,58423,8.29,6907268k,2.155963
2015-02-25,idfreeze-2,ring,54,58423,0.59,181340k,0.047584
2015-02-25,idfreeze-2,ring_light_barrier,54,58423,0.62,181340k,0.050967
2015-02-25,idfreeze-2,ring_mpi_barrier,54,58423,0.73,181692k,0.060245
2015-02-25,idfreeze-2,ring_one_barrier,54,58423,0.66,181604k,0.080864
2015-02-25,idfreeze-2,mvapich2_scatter_dest,54,58423,0.62,191108k,0.036873
2015-02-25,idfreeze-2,mvapich2,54,58423,0.62,191108k,0.036873
2015-02-25,idfreeze-2,ompi,54,58423,0.60,181340k,0.047584
2015-02-25,idfreeze-2,mpich,54,58423,0.59,181340k,0.047584
2015-02-25,idfreeze-2,impi,54,58423,0.76,190964k,0.037923
2015-02-25,idfreeze-2,basic_linear,17,1636910,0.56,473776k,0.279829
2015-02-25,idfreeze-2,bruck,17,1636910,0.55,473776k,0.279829
2015-02-25,idfreeze-2,rdb,17,1636910,7.41,7919632k,9.302182
2015-02-25,idfreeze-2,ring,17,1636910,0.53,473512k,0.286778
2015-02-25,idfreeze-2,ring_light_barrier,17,1636910,0.54,473512k,0.287753
2015-02-25,idfreeze-2,ring_mpi_barrier,17,1636910,0.53,473512k,0.290031
2015-02-25,idfreeze-2,ring_one_barrier,17,1636910,0.54,473512k,0.286973
2015-02-25,idfreeze-2,mvapich2_scatter_dest,17,1636910,0.56,473512k,0.281682
2015-02-25,idfreeze-2,mvapich2,17,1636910,0.57,473512k,0.281682
2015-02-25,idfreeze-2,ompi,17,1636910,0.53,473512k,0.286778
2015-02-25,idfreeze-2,mpich,17,1636910,0.52,473512k,0.286778
2015-02-25,idfreeze-2,impi,17,1636910,0.57,473512k,0.282531
2015-02-25,idfreeze-2,2dmesh,42,924712,10.59,6263880k,3.269012
2015-02-25,idfreeze-2,basic_linear,42,924712,1.68,1606564k,0.404871
2015-02-25,idfreeze-2,bruck,42,924712,1.63,1606564k,0.404871
2015-02-25,idfreeze-2,rdb,42,924712,69.23,60165196k,27.680734
2015-02-25,idfreeze-2,ring,42,924712,1.68,1604716k,0.423400
2015-02-25,idfreeze-2,ring_light_barrier,42,924712,1.69,1604716k,0.426002
2015-02-25,idfreeze-2,ring_mpi_barrier,42,924712,1.68,1604716k,0.434136
2015-02-25,idfreeze-2,ring_one_barrier,42,924712,1.68,1604716k,0.423660
2015-02-25,idfreeze-2,mvapich2_scatter_dest,42,924712,1.69,1604980k,0.409503
2015-02-25,idfreeze-2,mvapich2,42,924712,1.73,1604980k,0.409503
2015-02-25,idfreeze-2,ompi,42,924712,1.67,1604716k,0.423400
2015-02-25,idfreeze-2,mpich,42,924712,1.59,1604716k,0.423400
2015-02-25,idfreeze-2,impi,42,924712,1.75,1605100k,0.410552
2015-02-25,idfreeze-2,basic_linear,258,222973,37.77,29032604k,0.669430
2015-02-25,idfreeze-2,bruck,258,222973,34.51,29032604k,0.669430
2015-02-25,idfreeze-2,ring,258,222973,24.08,14564972k,0.768226
2015-02-25,idfreeze-2,ring_light_barrier,258,222973,34.00,14565924k,0.786072
2015-02-25,idfreeze-2,ring_mpi_barrier,258,222973,24.34,14565396k,0.836428
2015-02-25,idfreeze-2,ring_one_barrier,258,222973,23.94,14565396k,0.768542
2015-02-25,idfreeze-2,mvapich2_scatter_dest,258,222973,32.11,14735148k,0.651875
2015-02-25,idfreeze-2,mvapich2,258,222973,31.79,14735148k,0.651875
2015-02-25,idfreeze-2,ompi,258,222973,23.89,14565132k,0.768226
2015-02-25,idfreeze-2,mpich,258,222973,23.63,14565132k,0.768226
2015-02-25,idfreeze-2,impi,258,222973,32.44,14735920k,0.653366
2015-02-25,idfreeze-2,basic_linear,193,146423,13.60,10686548k,0.300450
2015-02-25,idfreeze-2,bruck,193,146423,13.00,10686544k,0.300450
2015-02-25,idfreeze-2,ring,193,146423,8.96,5368096k,0.410361
2015-02-25,idfreeze-2,ring_light_barrier,193,146423,9.33,5368624k,0.422786
2015-02-25,idfreeze-2,ring_mpi_barrier,193,146423,11.83,5368416k,0.466209
2015-02-25,idfreeze-2,ring_one_barrier,193,146423,8.89,5368312k,0.410686
2015-02-25,idfreeze-2,mvapich2_scatter_dest,193,146423,9.01,5451784k,0.328071
2015-02-25,idfreeze-2,mvapich2,193,146423,8.92,5451784k,0.328071
2015-02-25,idfreeze-2,ompi,193,146423,8.88,5368096k,0.410361
2015-02-25,idfreeze-2,mpich,193,146423,8.96,5368096k,0.410361
2015-02-25,idfreeze-2,impi,193,146423,9.07,5452208k,0.329474
2015-02-25,idfreeze-2,2dmesh,42,1428261,16.63,9668060k,5.046834
2015-02-25,idfreeze-2,basic_linear,42,1428261,2.32,2474324k,0.625090
2015-02-25,idfreeze-2,bruck,42,1428261,2.39,2474324k,0.625090
2015-02-25,idfreeze-2,ring,42,1428261,2.42,2472212k,0.643618
2015-02-25,idfreeze-2,ring_light_barrier,42,1428261,2.41,2472212k,0.646221
2015-02-25,idfreeze-2,ring_mpi_barrier,42,1428261,2.54,2472212k,0.654355
2015-02-25,idfreeze-2,ring_one_barrier,42,1428261,2.38,2472212k,0.643879
2015-02-25,idfreeze-2,mvapich2_scatter_dest,42,1428261,2.52,2472476k,0.629722
2015-02-25,idfreeze-2,mvapich2,42,1428261,2.48,2472476k,0.629722
2015-02-25,idfreeze-2,ompi,42,1428261,2.42,2472212k,0.643618
2015-02-25,idfreeze-2,mpich,42,1428261,2.39,2472212k,0.643618
2015-02-25,idfreeze-2,impi,42,1428261,2.45,2472476k,0.630770
2015-02-25,idfreeze-2,basic_linear,772,165028,1171.55,192843176k,29.073932
2015-02-25,idfreeze-2,bruck,772,165028,1236.31,192842556k,29.073932
2015-02-25,idfreeze-2,ring,772,165028,452.44,96194164k,29.328634
2015-02-25,idfreeze-2,ring_light_barrier,772,165028,880.87,96194956k,29.273912
2015-02-25,idfreeze-2,ring_mpi_barrier,772,165028,283.26,96194332k,29.604066
2015-02-25,idfreeze-2,ring_one_barrier,772,165028,484.67,96194084k,29.316981
2015-02-25,idfreeze-2,mvapich2_scatter_dest,772,165028,439.22,96571684k,29.144881
2015-02-25,idfreeze-2,mvapich2,772,165028,436.86,96571684k,29.144974
2015-02-25,idfreeze-2,ompi,772,165028,417.04,96194164k,29.326517
2015-02-25,idfreeze-2,mpich,772,165028,349.48,96194164k,29.317673
2015-02-25,idfreeze-2,impi,772,165028,436.47,96579124k,29.157679
2015-02-25,idfreeze-2,2dmesh,65,1918439,95.27,39930372k,19.641355
2015-02-25,idfreeze-2,basic_linear,65,1918439,7.40,7932736k,1.310118
2015-02-25,idfreeze-2,bruck,65,1918439,7.30,7932736k,1.310118
2015-02-25,idfreeze-2,ring,65,1918439,7.13,7927456k,1.339301
2015-02-25,idfreeze-2,ring_light_barrier,65,1918439,7.26,7927456k,1.343399
2015-02-25,idfreeze-2,ring_mpi_barrier,65,1918439,7.39,7927456k,1.356023
2015-02-25,idfreeze-2,ring_one_barrier,65,1918439,7.21,7927456k,1.339561
2015-02-25,idfreeze-2,mvapich2_scatter_dest,65,1918439,7.44,7927720k,1.317529
2015-02-25,idfreeze-2,mvapich2,65,1918439,7.47,7927720k,1.317530
2015-02-25,idfreeze-2,ompi,65,1918439,7.09,7927456k,1.339301
2015-02-25,idfreeze-2,mpich,65,1918439,7.25,7927456k,1.339301
2015-02-25,idfreeze-2,impi,65,1918439,7.47,7927840k,1.318713
2015-02-25,idfreeze-2,basic_linear,217,481706,28.10,22227092k,1.110314
2015-02-25,idfreeze-2,bruck,217,481706,26.82,22227092k,1.110314
2015-02-25,idfreeze-2,ring,217,481706,20.03,22166108k,1.209906
2015-02-25,idfreeze-2,ring_light_barrier,217,481706,20.57,22166108k,1.223893
2015-02-25,idfreeze-2,ring_mpi_barrier,217,481706,21.89,22166372k,1.280946
2015-02-25,idfreeze-2,ring_one_barrier,217,481706,19.92,22166372k,1.210232
2015-02-25,idfreeze-2,mvapich2_scatter_dest,217,481706,21.36,22166900k,1.135328
2015-02-25,idfreeze-2,mvapich2,217,481706,21.13,22166900k,1.135328
2015-02-25,idfreeze-2,ompi,217,481706,20.11,22166108k,1.209907
2015-02-25,idfreeze-2,mpich,217,481706,20.13,22166108k,1.209907
2015-02-25,idfreeze-2,impi,217,481706,21.59,22167812k,1.136736
2015-02-25,idfreeze-2,2dmesh,27,698015,4.21,2238724k,2.059759
2015-02-25,idfreeze-2,3dmesh,27,698015,4.52,5146840k,2.549138
2015-02-25,idfreeze-2,basic_linear,27,698015,0.67,509236k,0.194046
2015-02-25,idfreeze-2,bruck,27,698015,0.62,509236k,0.194046
2015-02-25,idfreeze-2,rdb,27,698015,14.02,10557604k,6.332228
2015-02-25,idfreeze-2,ring,27,698015,0.65,508708k,0.205627
2015-02-25,idfreeze-2,ring_light_barrier,27,698015,0.64,508708k,0.207253
2015-02-25,idfreeze-2,ring_mpi_barrier,27,698015,0.70,508708k,0.212068
2015-02-25,idfreeze-2,ring_one_barrier,27,698015,0.66,508708k,0.205887
2015-02-25,idfreeze-2,mvapich2_scatter_dest,27,698015,0.67,508708k,0.196825
2015-02-25,idfreeze-2,mvapich2,27,698015,0.65,508708k,0.196825
2015-02-25,idfreeze-2,ompi,27,698015,0.64,508708k,0.205627
2015-02-25,idfreeze-2,mpich,27,698015,0.64,508708k,0.205627
2015-02-25,idfreeze-2,impi,27,698015,0.67,508708k,0.197741
2015-02-25,idfreeze-2,basic_linear,113,704807,9.01,8818104k,0.842473
2015-02-25,idfreeze-2,bruck,113,704807,8.73,8818104k,0.842473
2015-02-25,idfreeze-2,ring,113,704807,8.04,8801472k,0.893890
2015-02-25,idfreeze-2,ring_light_barrier,113,704807,8.07,8801472k,0.901111
2015-02-25,idfreeze-2,ring_mpi_barrier,113,704807,8.90,8801736k,0.927821
2015-02-25,idfreeze-2,ring_one_barrier,113,704807,8.06,8801736k,0.894216
2015-02-25,idfreeze-2,mvapich2_scatter_dest,113,704807,8.46,8802000k,0.855443
2015-02-25,idfreeze-2,mvapich2,113,704807,8.57,8802000k,0.855443
2015-02-25,idfreeze-2,ompi,113,704807,8.05,8801472k,0.893890
2015-02-25,idfreeze-2,mpich,113,704807,8.04,8801472k,0.893890
2015-02-25,idfreeze-2,impi,113,704807,8.65,8802000k,0.856701
2015-02-25,idfreeze-2,2dmesh,52,912380,28.33,12046980k,7.502827
2015-02-25,idfreeze-2,basic_linear,52,912380,2.54,2424256k,0.496798
2015-02-25,idfreeze-2,bruck,52,912380,2.40,2424256k,0.496798
2015-02-25,idfreeze-2,ring,52,912380,2.39,2421088k,0.519959
2015-02-25,idfreeze-2,ring_light_barrier,52,912380,2.43,2421088k,0.523212
2015-02-25,idfreeze-2,ring_mpi_barrier,52,912380,2.50,2421088k,0.533298
2015-02-25,idfreeze-2,ring_one_barrier,52,912380,2.34,2421088k,0.520219
2015-02-25,idfreeze-2,mvapich2_scatter_dest,52,912380,2.53,2421352k,0.502357
2015-02-25,idfreeze-2,mvapich2,52,912380,2.40,2421352k,0.502357
2015-02-25,idfreeze-2,ompi,52,912380,2.40,2421088k,0.519959
2015-02-25,idfreeze-2,mpich,52,912380,2.42,2421088k,0.519959
2015-02-25,idfreeze-2,impi,52,912380,2.53,2421352k,0.503407
2015-02-25,idfreeze-2,2dmesh,247,54028,56.82,21648016k,3.117619
2015-02-25,idfreeze-2,basic_linear,247,54028,13.25,6517520k,0.142044
2015-02-25,idfreeze-2,bruck,247,54028,13.20,6516992k,0.142044
2015-02-25,idfreeze-2,ring,247,54028,6.82,3247352k,0.209331
2015-02-25,idfreeze-2,ring_light_barrier,247,54028,18.28,3247352k,0.225056
2015-02-25,idfreeze-2,ring_mpi_barrier,247,54028,10.92,3247576k,0.282303
2015-02-25,idfreeze-2,ring_one_barrier,247,54028,8.45,3247352k,0.886251
2015-02-25,idfreeze-2,mvapich2_scatter_dest,247,54028,6.93,3287480k,0.158797
2015-02-25,idfreeze-2,mvapich2,247,54028,6.87,3287480k,0.158797
2015-02-25,idfreeze-2,ompi,247,54028,6.69,3247352k,0.209331
2015-02-25,idfreeze-2,mpich,247,54028,9.25,3247352k,0.635831
2015-02-25,idfreeze-2,impi,247,54028,24.72,3288288k,0.297041
2015-02-25,idfreeze-2,2dmesh,14,1930437,2.59,1357604k,2.141755
2015-02-25,idfreeze-2,basic_linear,14,1930437,0.47,381076k,0.268151
2015-02-25,idfreeze-2,bruck,14,1930437,0.46,381076k,0.268151
2015-02-25,idfreeze-2,rdb,14,1930437,5.00,4392820k,4.568475
2015-02-25,idfreeze-2,ring,14,1930437,0.47,381076k,0.273709
2015-02-25,idfreeze-2,ring_light_barrier,14,1930437,0.47,381076k,0.274490
2015-02-25,idfreeze-2,ring_mpi_barrier,14,1930437,0.48,381076k,0.276377
2015-02-25,idfreeze-2,ring_one_barrier,14,1930437,0.47,381076k,0.273904
2015-02-25,idfreeze-2,mvapich2_scatter_dest,14,1930437,0.48,381076k,0.269540
2015-02-25,idfreeze-2,mvapich2,14,1930437,0.48,381076k,0.269540
2015-02-25,idfreeze-2,ompi,14,1930437,0.46,381076k,0.273709
2015-02-25,idfreeze-2,mpich,14,1930437,0.45,381076k,0.273709
2015-02-25,idfreeze-2,impi,14,1930437,0.46,381076k,0.270258
2015-02-25,idfreeze-2,basic_linear,322,298765,102.38,60564432k,6.681086
2015-02-25,idfreeze-2,bruck,322,298765,93.37,60564444k,6.681086
2015-02-25,idfreeze-2,ring,322,298765,53.64,30360452k,6.767176
2015-02-25,idfreeze-2,ring_light_barrier,322,298765,55.59,30361112k,6.844752
2015-02-25,idfreeze-2,ring_mpi_barrier,322,298765,59.57,30360988k,6.849954
2015-02-25,idfreeze-2,ring_one_barrier,322,298765,53.10,30360584k,6.767166
2015-02-25,idfreeze-2,mvapich2_scatter_dest,322,298765,55.21,30643856k,6.728727
2015-02-25,idfreeze-2,mvapich2,322,298765,54.73,30643856k,6.728727
2015-02-25,idfreeze-2,ompi,322,298765,52.95,30360584k,6.767167
2015-02-25,idfreeze-2,mpich,322,298765,53.41,30360584k,6.767175
2015-02-25,idfreeze-2,impi,322,298765,53.71,30645764k,6.732935
2015-02-25,idfreeze-2,basic_linear,443,41522,59.84,16181752k,2.630884
2015-02-25,idfreeze-2,bruck,443,41522,55.91,16182856k,2.630884
2015-02-25,idfreeze-2,ring,443,41522,81.49,7992972k,2.896378
2015-02-25,idfreeze-2,ring_light_barrier,443,41522,169.38,7992708k,2.676251
2015-02-25,idfreeze-2,ring_mpi_barrier,443,41522,64.90,7992948k,2.787499
2015-02-25,idfreeze-2,ring_one_barrier,443,41522,94.27,7992708k,2.773831
2015-02-25,idfreeze-2,mvapich2_scatter_dest,443,41522,150.14,8048940k,2.658392
2015-02-25,idfreeze-2,mvapich2,443,41522,150.57,8048940k,2.658392
2015-02-25,idfreeze-2,ompi,443,41522,81.28,7992708k,2.894944
2015-02-25,idfreeze-2,mpich,443,41522,81.57,7992708k,2.894971
2015-02-25,idfreeze-2,impi,443,41522,153.11,8051632k,2.659896
2015-02-25,idfreeze-2,2dmesh,87,245564,47.88,16182404k,7.597790
2015-02-25,idfreeze-2,basic_linear,87,245564,4.01,3631064k,0.225840
2015-02-25,idfreeze-2,bruck,87,245564,3.89,3631064k,0.225840
2015-02-25,idfreeze-2,rdb,87,245564,185.23,140068112k,31.365071
2015-02-25,idfreeze-2,ring,87,245564,3.08,1848272k,0.274753
2015-02-25,idfreeze-2,ring_light_barrier,87,245564,3.07,1848800k,0.280282
2015-02-25,idfreeze-2,ring_mpi_barrier,87,245564,3.41,1848532k,0.296549
2015-02-25,idfreeze-2,ring_one_barrier,87,245564,3.77,1848356k,0.275078
2015-02-25,idfreeze-2,mvapich2_scatter_dest,87,245564,3.04,1911632k,0.237924
2015-02-25,idfreeze-2,mvapich2,87,245564,3.06,1911368k,0.237924
2015-02-25,idfreeze-2,ompi,87,245564,2.99,1848272k,0.274753
2015-02-25,idfreeze-2,mpich,87,245564,3.04,1848272k,0.274753
2015-02-25,idfreeze-2,impi,87,245564,3.70,1911752k,0.239177
2015-02-25,idfreeze-2,2dmesh,99,818401,86.62,37666756k,10.859833
2015-02-25,idfreeze-2,basic_linear,99,818401,7.78,7858080k,0.855965
2015-02-25,idfreeze-2,bruck,99,818401,7.60,7858080k,0.855965
2015-02-25,idfreeze-2,ring,99,818401,7.29,7845672k,0.900898
2015-02-25,idfreeze-2,ring_light_barrier,99,818401,7.33,7845672k,0.907208
2015-02-25,idfreeze-2,ring_mpi_barrier,99,818401,7.96,7845672k,0.929362
2015-02-25,idfreeze-2,ring_one_barrier,99,818401,7.23,7845672k,0.901223
2015-02-25,idfreeze-2,mvapich2_scatter_dest,99,818401,7.69,7845936k,0.867083
2015-02-25,idfreeze-2,mvapich2,99,818401,7.72,7845936k,0.867083
2015-02-25,idfreeze-2,ompi,99,818401,7.31,7845672k,0.900898
2015-02-25,idfreeze-2,mpich,99,818401,7.28,7845672k,0.900898
2015-02-25,idfreeze-2,impi,99,818401,7.58,7845936k,0.868337
2015-02-25,idfreeze-2,2dmesh,77,608796,36.17,16852704k,6.267112
2015-02-25,idfreeze-2,basic_linear,77,608796,3.80,3544644k,0.493994
2015-02-25,idfreeze-2,bruck,77,608796,3.66,3544380k,0.493994
2015-02-25,idfreeze-2,ring,77,608796,3.53,3537252k,0.528736
2015-02-25,idfreeze-2,ring_light_barrier,77,608796,3.58,3537252k,0.533615
2015-02-25,idfreeze-2,ring_mpi_barrier,77,608796,3.68,3537252k,0.548581
2015-02-25,idfreeze-2,ring_one_barrier,77,608796,3.46,3537252k,0.528996
2015-02-25,idfreeze-2,mvapich2_scatter_dest,77,608796,3.70,3537516k,0.502795
2015-02-25,idfreeze-2,mvapich2,77,608796,3.68,3537516k,0.502795
2015-02-25,idfreeze-2,ompi,77,608796,3.54,3537252k,0.528736
2015-02-25,idfreeze-2,mpich,77,608796,3.51,3537252k,0.528735
2015-02-25,idfreeze-2,impi,77,608796,3.68,3537636k,0.503981
2015-02-25,idfreeze-2,basic_linear,274,202680,38.87,29778336k,1.236607
2015-02-25,idfreeze-2,bruck,274,202680,36.71,29778336k,1.236607
2015-02-25,idfreeze-2,ring,274,202680,25.64,14929608k,1.290142
2015-02-25,idfreeze-2,ring_light_barrier,274,202680,27.89,14930928k,1.379101
2015-02-25,idfreeze-2,ring_mpi_barrier,274,202680,29.68,14930080k,1.402504
2015-02-25,idfreeze-2,ring_one_barrier,274,202680,25.65,14929608k,1.312959
2015-02-25,idfreeze-2,mvapich2_scatter_dest,274,202680,30.05,15094344k,1.264589
2015-02-25,idfreeze-2,mvapich2,274,202680,30.32,15093552k,1.264589
2015-02-25,idfreeze-2,ompi,274,202680,25.92,14929608k,1.289342
2015-02-25,idfreeze-2,mpich,274,202680,25.90,14929608k,1.289143
2015-02-25,idfreeze-2,impi,274,202680,30.52,15094588k,1.266137
2015-02-25,idfreeze-2,basic_linear,636,71631,249.32,57142820k,9.222466
2015-02-25,idfreeze-2,bruck,636,71631,241.44,57142528k,9.222466
2015-02-25,idfreeze-2,ring,636,71631,212.36,28360236k,9.425426
2015-02-25,idfreeze-2,ring_light_barrier,636,71631,304.13,28360236k,9.496445
2015-02-25,idfreeze-2,ring_mpi_barrier,636,71631,135.19,28360532k,9.685756
2015-02-25,idfreeze-2,ring_one_barrier,636,71631,227.92,28360344k,9.438322
2015-02-25,idfreeze-2,mvapich2_scatter_dest,636,71631,223.77,28497252k,9.275440
2015-02-25,idfreeze-2,mvapich2,636,71631,225.68,28497252k,9.275226
2015-02-25,idfreeze-2,ompi,636,71631,212.45,28360236k,9.425393
2015-02-25,idfreeze-2,mpich,636,71631,233.37,28360236k,9.432767
2015-02-25,idfreeze-2,impi,636,71631,205.43,28502356k,9.287035
2015-02-25,idfreeze-2,basic_linear,107,480190,6.03,5396616k,0.543398
2015-02-25,idfreeze-2,bruck,107,480190,5.87,5396616k,0.543398
2015-02-25,idfreeze-2,ring,107,480190,5.25,5381568k,0.592036
2015-02-25,idfreeze-2,ring_light_barrier,107,480190,5.40,5381568k,0.598867
2015-02-25,idfreeze-2,ring_mpi_barrier,107,480190,5.94,5381568k,0.623624
2015-02-25,idfreeze-2,ring_one_barrier,107,480190,5.28,5381568k,0.592362
2015-02-25,idfreeze-2,mvapich2_scatter_dest,107,480190,5.53,5382096k,0.555442
2015-02-25,idfreeze-2,mvapich2,107,480190,5.49,5382096k,0.555442
2015-02-25,idfreeze-2,ompi,107,480190,5.25,5381568k,0.592036
2015-02-25,idfreeze-2,mpich,107,480190,5.17,5381568k,0.592036
2015-02-25,idfreeze-2,impi,107,480190,5.55,5382096k,0.556698
2015-02-25,idfreeze-2,2dmesh,24,89845,0.48,201348k,0.157397
2015-02-25,idfreeze-2,3dmesh,24,89845,0.44,273116k,0.091410
